0	0.100126	0.099652
10	0.042423	0.096237
20	0.017734	0.093019
30	0.007149	0.088151
40	0.002720	0.083739
50	0.001009	0.079444
60	0.000346	0.075667
70	0.000102	0.072751
80	0.000061	0.069262
90	0.000003	0.065516
100	0.000001	0.062735
110	0.000000	0.059535
120	0.000000	0.056834
130	0.000000	0.054948
140	0.000000	0.052416
150	0.000000	0.050972
160	0.000000	0.048959
170	0.000000	0.045608
180	0.000000	0.043372
190	0.000000	0.041966
200	0.000000	0.039599
210	0.000000	0.037853
220	0.000000	0.035281
230	0.000000	0.034690
240	0.000000	0.032470
250	0.000000	0.030563
260	0.000000	0.028505
270	0.000000	0.027135
280	0.000000	0.025857
290	0.000000	0.024425
300	0.000000	0.023686
310	0.000000	0.022329
320	0.000000	0.021847
330	0.000000	0.020616
340	0.000000	0.019662
350	0.000000	0.019015
360	0.000000	0.018517
370	0.000000	0.017576
380	0.000000	0.017567
390	0.000000	0.016731
400	0.000000	0.016214
410	0.000000	0.015423
420	0.000000	0.015465
430	0.000000	0.014421
440	0.000000	0.013483
450	0.000000	0.012658
460	0.000000	0.012466
470	0.000000	0.011917
480	0.000000	0.011686
490	0.000000	0.011078
500	0.000000	0.010093
510	0.000000	0.009923
520	0.000000	0.009480
530	0.000000	0.008940
540	0.000000	0.008458
550	0.000000	0.007988
560	0.000000	0.007633
570	0.000000	0.007199
580	0.000000	0.006981
590	0.000000	0.006275
600	0.000000	0.006256
610	0.000000	0.006182
620	0.000000	0.005766
630	0.000000	0.005638
640	0.000000	0.005295
650	0.000000	0.004835
660	0.000000	0.004654
670	0.000000	0.004295
680	0.000000	0.004109
690	0.000000	0.003729
700	0.000000	0.003442
710	0.000000	0.003262
720	0.000000	0.002947
730	0.000000	0.002814
740	0.000000	0.002685
750	0.000000	0.002553
760	0.000000	0.002236
770	0.000000	0.002165
780	0.000000	0.001959
790	0.000000	0.001841
800	0.000000	0.002063
810	0.000000	0.001801
820	0.000000	0.001618
830	0.000000	0.001600
840	0.000000	0.001521
850	0.000000	0.001470
860	0.000000	0.001375
870	0.000000	0.001195
880	0.000000	0.001047
890	0.000000	0.001032
900	0.000000	0.001041
910	0.000000	0.000825
920	0.000000	0.000793
930	0.000000	0.000758
940	0.000000	0.000727
950	0.000000	0.000684
960	0.000000	0.000605
970	0.000000	0.000601
980	0.000000	0.000572
990	0.000000	0.000480
1000	0.000000	0.000557
1010	0.000000	0.000541
1020	0.000000	0.000420
1030	0.000000	0.000405
1040	0.000000	0.000286
1050	0.000000	0.000231
1060	0.000000	0.000159
1070	0.000000	0.000133
1080	0.000000	0.000133
1090	0.000000	0.000071
1100	0.000000	0.000099
1110	0.000000	0.000089
1120	0.000000	0.000071
1130	0.000000	0.000051
1140	0.000000	0.000071
1150	0.000000	0.000025
1160	0.000000	0.000062
1170	0.000000	0.000042
1180	0.000000	0.000047
1190	0.000000	0.000055
1200	0.000000	0.000014
1210	0.000000	0.000034
1220	0.000000	0.000050
1230	0.000000	0.000069
1240	0.000000	0.000078
1250	0.000000	0.000099
1260	0.000000	0.000135
1270	0.000000	0.000126
1280	0.000000	0.000141
1290	0.000000	0.000106
1300	0.000000	0.000142
1310	0.000000	0.000128
1320	0.000000	0.000125
1330	0.000000	0.000116
1340	0.000000	0.000112
1350	0.000000	0.000107
1360	0.000000	0.000092
1370	0.000000	0.000079
1380	0.000000	0.000096
1390	0.000000	0.000092
1400	0.000000	0.000143
1410	0.000000	0.000120
1420	0.000000	0.000134
1430	0.000000	0.000159
1440	0.000000	0.000165
1450	0.000000	0.000230
1460	0.000000	0.000221
1470	0.000000	0.000140
1480	0.000000	0.000091
1490	0.000000	0.000062
1500	0.000000	0.000077
1510	0.000000	0.000096
1520	0.000000	0.000064
1530	0.000000	0.000051
1540	0.000000	0.000037
1550	0.000000	0.000067
1560	0.000000	0.000076
1570	0.000000	0.000078
1580	0.000000	0.000101
1590	0.000000	0.000152
1600	0.000000	0.000116
1610	0.000000	0.000103
1620	0.000000	0.000102
1630	0.000000	0.000109
1640	0.000000	0.000074
1650	0.000000	0.000037
1660	0.000000	0.000005
1670	0.000000	0.000001
1680	0.000000	0.000000
1690	0.000000	0.000000
1700	0.000000	0.000000
1710	0.000000	0.000000
1720	0.000000	0.000000
1730	0.000000	0.000000
1740	0.000000	0.000000
1750	0.000000	0.000000
1760	0.000000	0.000000
1770	0.000000	0.000000
1780	0.000000	0.000000
1790	0.000000	0.000000
1800	0.000000	0.000000
1810	0.000000	0.000000
1820	0.000000	0.000000
1830	0.000000	0.000000
1840	0.000000	0.000000
1850	0.000000	0.000000
1860	0.000000	0.000000
1870	0.000000	0.000000
1880	0.000000	0.000000
1890	0.000000	0.000000
1900	0.000000	0.000000
1910	0.000000	0.000000
1920	0.000000	0.000000
1930	0.000000	0.000000
1940	0.000000	0.000000
1950	0.000000	0.000000
1960	0.000000	0.000000
1970	0.000000	0.000000
1980	0.000000	0.000000
1990	0.000000	0.000000
2000	0.000000	0.000000
2010	0.000000	0.000000
2020	0.000000	0.000000
2030	0.000000	0.000000
2040	0.000000	0.000000
2050	0.000000	0.000000
2060	0.000000	0.000000
2070	0.000000	0.000000
2080	0.000000	0.000000
2090	0.000000	0.000000
2100	0.000000	0.000000
2110	0.000000	0.000000
2120	0.000000	0.000000
2130	0.000000	0.000000
2140	0.000000	0.000000
2150	0.000000	0.000000
2160	0.000000	0.000000
2170	0.000000	0.000000
2180	0.000000	0.000000
2190	0.000000	0.000000
2200	0.000000	0.000000
2210	0.000000	0.000000
2220	0.000000	0.000000
2230	0.000000	0.000000
2240	0.000000	0.000000
2250	0.000000	0.000000
2260	0.000000	0.000000
